id|authentication_methods|latitude|longitude|payment_methods|images|operator|operator:website|operator:type|operator:phone|operator:email|network|capacity|ele|check_date|opening_hours
105286|[2, 32, 512]|50.027056|22.014944|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-16|24/7
105287|[2, 32, 512]|51.206986|16.153116|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-16|24/7
105288|[2, 32, 512]|52.179694|21.004917|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-16|24/7
105289|[2, 32, 512]|52.179694|21.004917|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-16|24/7
105290|[2, 32, 512]|52.179694|21.004917|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-16|24/7
105291|[2, 32, 512]|52.179694|21.004917|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-16|24/7
105292|[2, 32, 512]|52.179694|21.004917|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-16|24/7
105293|[2, 32, 512]|52.179694|21.004917|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-16|24/7
105294|[2, 32, 512]|51.702432|19.414165|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-16|24/7
105295|[2, 32, 512]|52.324259|20.901055|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-16|24/7
105296|[2, 32, 512]|50.030278|21.003056|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-16|24/7
105297|[2, 32, 512]|54.37275|18.519473|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-16|24/7
105298|[2, 32, 512]|51.596944|18.725167|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-16|24/7
105300|[2, 32, 512]|53.169903|22.076706|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-16|24/7
105301|[2, 32, 512]|53.024944|18.637723|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-16|24/7
105302|[2, 32, 512]|50.091643|19.896693|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-16|24/7
105303|[2, 32, 512]|52.241245|20.929083|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-16|24/7
105304|[2, 32, 512]|52.107089|20.833192|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-16|24/7
105305|[2, 32, 512]|51.11897|16.990606|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-16|24/7
105306|[2, 32, 512]|51.647276|19.487228|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-16|24/7
105307|[2, 32, 512]|51.046585|16.961297|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-16|24/7
105308|[2, 32, 512]|51.338024|15.631673|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-16|24/7
105309|[2, 32, 512]|54.409496|18.593683|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-16|24/7
105310|[2, 32, 512]|54.409496|18.593683|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-16|24/7
105311|[2, 32, 512]|54.409496|18.593683|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-16|24/7
105312|[2, 32, 512]|51.232139|22.614528|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-16|24/7
105313|[2, 32, 512]|52.353632|16.840237|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-16|24/7
105314|[2, 32, 512]|49.943607|18.430245|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-16|24/7
105315|[2, 32, 512]|50.347216|18.850498|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-16|24/7
105316|[2, 32, 512]|53.033347|18.709469|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-16|24/7
105317|[2, 32, 512]|52.783659|18.242694|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-16|24/7
105318|[2, 32, 512]|54.373341|18.518663|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (Ikea Polska)|1||2023-01-16|24/7
105319|[2, 32, 512]|54.373341|18.518663|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (Ikea Polska)|1||2023-01-16|24/7
105380|[2, 32, 512]|50.783833|17.347638|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-20|24/7
105406|[2, 32, 512]|52.869127|19.646152|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-24|24/7
105424|[2, 32, 512]|53.70945668|16.70668286|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-01-24|24/7
105433|[2, 32, 512]|52.24014|21.027067|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (White Star Realestate)|1||2023-01-25|24/7
105538|[2, 32, 512]|51.8769509|19.5341215|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (Tor Strykow)|1||2023-02-06|24/7
105568|[2, 32, 512]|52.35610758|16.99423551|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (VW Rzepecki)|1||2023-02-10|24/7
105660|[2, 32, 512]|50.844806|19.127884|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-02-20|24/7
105661|[2, 32, 512]|51.7620557|19.5364196|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (Cleverplug)|1||2023-02-20|24/7
105685|[2, 32, 512]|52.870739|18.756298|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-02-24|24/7
105940|[2, 32, 512]|50.900382|20.590623|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (Audi Kielce)|1||2023-03-06|24/7
106174|[2, 32, 512]|51.30795456|18.36304922|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-03-29|24/7
106175|[2, 32, 512]|54.02119|22.488076|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-03-29|24/7
106179|[2, 32, 512]|53.832861|22.964306|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-03-29|24/7
106189|[2, 32, 512]|51.391192|21.154314|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (GreenWay PL)|1||2023-03-29|24/7
106397|[2, 32, 512]|50.2696412|18.9992405|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (CBRE)|1||2023-04-19|24/7
106398|[2, 32, 512]|50.2696412|18.9992405|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (CBRE)|1||2023-04-19|24/7
106399|[2, 32, 512]|50.2696412|18.9992405|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl|1|0048583251017|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o. (CBRE)|1||2023-04-19|24/7
106522|[2, 32, 512]|53.4898245|18.7584893|[2]|[]|GreenWay Polska Sp. z o.o.|http://greenwaypolska.pl/|1|48-58-325-10-17|bok@greenwaypolska.pl|GreenWay Polska Sp. z o.o.|1||2023-04-25|24/7
878|[2, 32]|50.094868|19.950968|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2021-05-19|24/7
40226|[2, 32]|50.094868|19.950968|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2021-05-19|24/7
40227|[2, 32]|50.094868|19.950968|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2021-05-19|24/7
40228|[2, 32]|50.094868|19.950968|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2021-05-19|24/7
910|[2, 32]|50.117917|19.920643|[2, 4, 128]|[{'thumbnail_uri': 'https://eipa.udt.gov.pl/images/objects/thumbs/844ec69b16ecf9478cd09d1a48bf7471_thumb.jpg', 'ts': '2022-01-31T13:55:14+01:00', 'uri': 'https://eipa.udt.gov.pl/images/objects/844ec69b16ecf9478cd09d1a48bf7471.jpg'}]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2019-04-05|24/7
916|[2, 32]|50.047544|19.914247|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2019-04-09|24/7
40229|[2, 32]|50.047544|19.914247|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2019-04-09|24/7
40230|[2, 32]|50.047544|19.914247|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2019-04-09|24/7
1201|[2, 32]|50.06375|20.00095|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2019-05-13|24/7
1696|[2, 32]|50.01405|19.931312|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2019-07-15|24/7
40231|[2, 32]|50.01405|19.931312|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2019-07-15|24/7
2033|[2, 32]|50.1194494|19.9284485|[2, 4, 128]|[{'thumbnail_uri': 'https://eipa.udt.gov.pl/images/objects/thumbs/63bbd10edd43d693d53cd37bc539106b_thumb.jpg', 'ts': '2022-01-31T13:56:52+01:00', 'uri': 'https://eipa.udt.gov.pl/images/objects/63bbd10edd43d693d53cd37bc539106b.jpg'}]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2019-08-14|24/7
2142|[2, 32]|50.0815664|20.0479303|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2019-09-06|24/7
2323|[2, 32]|50.06818|22.23107|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2020-10-23|24/7
3244|[2, 32]|50.07198|19.928588|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2019-12-04|24/7
3249|[2, 32]|50.057438|19.912279|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2019-12-04|24/7
3250|[2, 32]|50.063609|20.007557|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2021-03-30|24/7
3687|[2, 32]|51.09849|17.0247547|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2019-12-18|24/7
5173|[2, 32]|50.108521|19.837953|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2020-01-13|24/7
5175|[2, 32]|52.226156|21.042199|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2020-01-14|24/7
5176|[2, 32]|50.070452|19.89684|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2020-01-14|24/7
34281|[2, 32]|50.236221|18.992229|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2020-05-15|24/7
34285|[2, 32]|52.290638|21.121425|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2020-05-20|24/7
34286|[2, 32]|50.040401|22.006126|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2020-05-20|24/7
34287|[2, 32]|50.019894|21.979294|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2020-05-20|24/7
34288|[2, 32]|50.04183|22.034623|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2020-05-20|24/7
34329|[2, 32]|53.63076|21.80557|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2020-06-05|24/7
34330|[2, 32]|53.63922|21.8252|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2020-06-05|24/7
34331|[2, 32]|53.62314|21.79546|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2020-06-05|24/7
40232|[2, 32]|53.62314|21.79546|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2020-06-05|24/7
34332|[2, 32]|50.258925|18.996524|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2020-06-05|24/7
37773|[2, 32]|49.94984|18.59193|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2020-10-16|24/7
37774|[2, 32]|50.09514|18.54389|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2020-10-16|24/7
37775|[2, 32]|50.09718|18.5477|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2020-10-16|24/7
37776|[2, 32]|50.10172|18.52242|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2020-10-16|24/7
37777|[2, 32]|49.74988|18.65066|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2020-10-16|24/7
37778|[2, 32]|50.29335|18.93411|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2020-10-16|24/7
40224|[2, 32]|50.03304|21.98154|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2021-01-08|24/7
40225|[2, 32]|50.03088|21.9799|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2021-01-08|24/7
40870|[2, 32]|50.015959|19.891244|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2021-01-28|24/7
43084|[2, 32]|50.03523|21.00617|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2021-07-15|24/7
43130|[2, 32]|49.9856|20.04641|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2021-07-21|24/7
43623|[2, 32]|50.10308|18.97905|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2021-09-10|24/7
99622|[2, 32]|52.305124|21.087741|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2022-06-01|24/7
101268|[2, 32]|50.116678|19.968414|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2022-06-23|24/7
102069|[2, 32]|50.12375605|19.87023174|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2022-07-18|24/7
103820|[2, 32]|50.12385863|19.87026652|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2022-07-18|24/7
104826|[2, 32]|50.138479|19.888426|[2, 4, 128]|[]|GO+ EAuto sp. z o.o.|https://www.gopluseauto.pl/|1|515515243|biuro@gopluseauto.pl|GO+ EAuto sp. z o.o.|1||2022-11-15|24/7
35675|[32]|49.58666|20.6725388|[2, 4]|[]|PGE Nowa Energia Sp. z o.o.||1|+48223445566|nowa.energia@gkpge.pl|PGE Nowa Energia Sp. z o.o.|1||2020-10-09|24/7
35682|[32]|49.5919456|22.629364|[2, 4]|[]|PGE Nowa Energia Sp. z o.o.||1|+48223445566|nowa.energia@gkpge.pl|PGE Nowa Energia Sp. z o.o.|1||2020-03-26|24/7
45202|[32]|49.5919456|22.629364|[2, 4]|[]|PGE Nowa Energia Sp. z o.o.||1|+48223445566|nowa.energia@gkpge.pl|PGE Nowa Energia Sp. z o.o.|1||2020-03-26|24/7
35685|[2, 32, 128]|52.17907|21.0133553|[0]|[]|PGE Nowa Energia Sp. z o.o.||1|+48223445566|nowa.energia@gkpge.pl|PGE Nowa Energia Sp. z o.o.|1||2020-07-05|24/7
35686|[32]|50.0382156|21.9939842|[4]|[]|PGE Nowa Energia Sp. z o.o.||1|22-344-55-66|nowa.energia@gkpge.pl|PGE Nowa Energia Sp. z o.o.|1||2020-08-12|24/7
35687|[32]|50.02698|22.0221367|[4]|[]|PGE Nowa Energia Sp. z o.o.||1|22-344-55-66|nowa.energia@gkpge.pl|PGE Nowa Energia Sp. z o.o.|1||2020-08-12|24/7
35688|[32]|50.0383568|22.0123158|[4]|[]|PGE Nowa Energia Sp. z o.o.||1|22-344-55-66|nowa.energia@gkpge.pl|PGE Nowa Energia Sp. z o.o.|1||2020-08-12|24/7
35689|[2, 32]|49.4251556|20.9525471|[2, 4]|[]|PGE Nowa Energia Sp. z o.o.||1|22-344-55-66|nowa.energia@gkpge.pl|PGE Nowa Energia Sp. z o.o.|1||2022-01-10|24/7
35693|[32]|50.1485443|16.66706|[2, 4]|[]|PGE Nowa Energia Sp. z o.o.||1|+48223445566|nowa.energia@gkpge.pl|PGE Nowa Energia Sp. z o.o.|1||2021-12-28|24/7
35696|[32]|51.7329025|19.45633|[4]|[]|PGE Nowa Energia Sp. z o.o.||1|+48223445566|nowa.energia@gkpge.pl|PGE Nowa Energia Sp. z o.o.|1||2020-08-12|24/7
35701|[2, 32]|50.2818375|19.56806|[2, 4]|[]|PGE Nowa Energia Sp. z o.o.||1|+48223445566|nowa.energia@gkpge.pl|PGE Nowa Energia Sp. z o.o.|1||2021-12-28|24/7
35702|[32]|50.25655|18.98494|[2, 4]|[]|PGE Nowa Energia Sp. z o.o.||1|+48 223445566|nowa.energia@gkpge.pl|PGE Nowa Energia Sp. z o.o.|1||2021-11-22|24/7
35703|[32]|50.9062462|15.731966|[2, 4]|[]|PGE Nowa Energia Sp. z o.o.||1|+48223445566|nowa.energia@gkpge.pl|PGE Nowa Energia Sp. z o.o.|1||2021-11-22|24/7
35706|[32]|50.9458923|14.9150591|[2, 4]|[]|PGE Nowa Energia Sp. z o.o.||1|+48223445566|nowa.energia@gkpge.pl|PGE Nowa Energia Sp. z o.o.|1||2021-11-22|24/7
42803|[32]|50.9458923|14.9150591|[4]|[]|PGE Nowa Energia Sp. z o.o.||1|+48223445566|nowa.energia@gkpge.pl|PGE Nowa Energia Sp. z o.o.|1||2021-11-22|24/7
35708|[32]|51.26867|19.3359013|[4]|[]|PGE Nowa Energia Sp. z o.o.||1|+48223445566|nowa.energia@gkpge.pl|PGE Nowa Energia Sp. z o.o.|1||2021-11-22|24/7
35709|[32]|50.49372|16.4578|[2, 4]|[]|PGE Nowa Energia Sp. z o.o.||1|+48223445566|nowa.energia@gkpge.pl|PGE Nowa Energia Sp. z o.o.|1||2020-12-22|24/7
